transaction_id,building_id,lease_id,transaction_date,type,amount,status,created_at
405,15,20.0,2024-01-21,Rent,937.96,Paid,2024-01-21
406,15,20.0,2024-02-20,Rent,937.96,Paid,2024-02-20
407,15,20.0,2024-03-21,Rent,937.96,Paid,2024-03-21
408,15,20.0,2024-04-20,Rent,937.96,Paid,2024-04-20
409,15,20.0,2024-05-20,Rent,937.96,Paid,2024-05-20
410,15,20.0,2024-06-19,Rent,937.96,Pending,2024-06-19
411,15,20.0,2024-07-19,Rent,937.96,Paid,2024-07-19
412,15,20.0,2024-08-18,Rent,937.96,Paid,2024-08-18
413,15,20.0,2024-09-17,Rent,937.96,Paid,2024-09-17
414,15,20.0,2024-10-17,Rent,937.96,Paid,2024-10-17
415,15,20.0,2024-11-16,Rent,937.96,Pending,2024-11-16
416,15,20.0,2024-12-16,Rent,937.96,Paid,2024-12-16
417,15,21.0,2023-02-12,Rent,476.67,Paid,2023-02-12
418,15,21.0,2023-03-14,Rent,476.67,Paid,2023-03-14
419,15,21.0,2023-04-13,Rent,476.67,Paid,2023-04-13
420,15,21.0,2023-05-13,Rent,476.67,Paid,2023-05-13
421,15,21.0,2023-06-12,Rent,476.67,Paid,2023-06-12
422,15,21.0,2023-07-12,Rent,476.67,Pending,2023-07-12
423,15,21.0,2023-08-11,Rent,476.67,Paid,2023-08-11
424,15,21.0,2023-09-10,Rent,476.67,Paid,2023-09-10
425,15,21.0,2023-10-10,Rent,476.67,Paid,2023-10-10
426,15,21.0,2023-11-09,Rent,476.67,Paid,2023-11-09
427,15,21.0,2023-12-09,Rent,476.67,Paid,2023-12-09
428,15,21.0,2024-01-08,Rent,476.67,Paid,2024-01-08
429,15,21.0,2024-02-07,Rent,476.67,Paid,2024-02-07
430,15,21.0,2024-03-08,Rent,476.67,Paid,2024-03-08
431,15,21.0,2024-04-07,Rent,476.67,Paid,2024-04-07
432,15,21.0,2024-05-07,Rent,476.67,Paid,2024-05-07
433,15,21.0,2024-06-06,Rent,476.67,Paid,2024-06-06
434,15,21.0,2024-07-06,Rent,476.67,Paid,2024-07-06
435,15,21.0,2024-08-05,Rent,476.67,Paid,2024-08-05
436,15,21.0,2024-09-04,Rent,476.67,Paid,2024-09-04
437,15,21.0,2024-10-04,Rent,476.67,Paid,2024-10-04
438,15,21.0,2024-11-03,Rent,476.67,Paid,2024-11-03
439,19,22.0,2022-05-06,Rent,464.24,Pending,2022-05-06
440,19,22.0,2022-06-05,Rent,464.24,Paid,2022-06-05
441,19,22.0,2022-07-05,Rent,464.24,Paid,2022-07-05
442,19,22.0,2022-08-04,Rent,464.24,Paid,2022-08-04
443,19,22.0,2022-09-03,Rent,464.24,Paid,2022-09-03
444,19,22.0,2022-10-03,Rent,464.24,Paid,2022-10-03
445,19,22.0,2022-11-02,Rent,464.24,Paid,2022-11-02
446,19,22.0,2022-12-02,Rent,464.24,Paid,2022-12-02
447,19,22.0,2023-01-01,Rent,464.24,Paid,2023-01-01
448,19,22.0,2023-01-31,Rent,464.24,Paid,2023-01-31
449,19,22.0,2023-03-02,Rent,464.24,Paid,2023-03-02
450,19,22.0,2023-04-01,Rent,464.24,Paid,2023-04-01
451,19,22.0,2023-05-01,Rent,464.24,Paid,2023-05-01
452,19,22.0,2023-05-31,Rent,464.24,Paid,2023-05-31
453,19,22.0,2023-06-30,Rent,464.24,Paid,2023-06-30
454,19,22.0,2023-07-30,Rent,464.24,Pending,2023-07-30
455,19,22.0,2023-08-29,Rent,464.24,Paid,2023-08-29
456,19,22.0,2023-09-28,Rent,464.24,Paid,2023-09-28
457,19,22.0,2023-10-28,Rent,464.24,Paid,2023-10-28
458,19,22.0,2023-11-27,Rent,464.24,Paid,2023-11-27
459,19,22.0,2023-12-27,Rent,464.24,Paid,2023-12-27
460,19,22.0,2024-01-26,Rent,464.24,Paid,2024-01-26
461,19,22.0,2024-02-25,Rent,464.24,Paid,2024-02-25
462,19,22.0,2024-03-26,Rent,464.24,Paid,2024-03-26
463,19,22.0,2024-04-25,Rent,464.24,Paid,2024-04-25
464,19,22.0,2024-05-25,Rent,464.24,Paid,2024-05-25
465,19,22.0,2024-06-24,Rent,464.24,Paid,2024-06-24
466,19,22.0,2024-07-24,Rent,464.24,Paid,2024-07-24
467,19,23.0,2023-11-10,Rent,875.19,Paid,2023-11-10
468,19,23.0,2023-12-10,Rent,875.19,Paid,2023-12-10
469,19,23.0,2024-01-09,Rent,875.19,Paid,2024-01-09
470,19,23.0,2024-02-08,Rent,875.19,Paid,2024-02-08
471,19,23.0,2024-03-09,Rent,875.19,Paid,2024-03-09
472,19,23.0,2024-04-08,Rent,875.19,Paid,2024-04-08
473,19,23.0,2024-05-08,Rent,875.19,Paid,2024-05-08
474,19,23.0,2024-06-07,Rent,875.19,Paid,2024-06-07
475,19,23.0,2024-07-07,Rent,875.19,Paid,2024-07-07
476,19,23.0,2024-08-06,Rent,875.19,Paid,2024-08-06
477,19,23.0,2024-09-05,Rent,875.19,Paid,2024-09-05
478,19,23.0,2024-10-05,Rent,875.19,Paid,2024-10-05
479,19,23.0,2024-11-04,Rent,875.19,Paid,2024-11-04
480,19,23.0,2024-12-04,Rent,875.19,Paid,2024-12-04
481,4,24.0,2023-10-17,Rent,1266.17,Paid,2023-10-17
482,4,24.0,2023-11-16,Rent,1266.17,Paid,2023-11-16
483,4,24.0,2023-12-16,Rent,1266.17,Paid,2023-12-16
484,4,24.0,2024-01-15,Rent,1266.17,Paid,2024-01-15
485,4,24.0,2024-02-14,Rent,1266.17,Paid,2024-02-14
486,4,24.0,2024-03-15,Rent,1266.17,Paid,2024-03-15
487,4,24.0,2024-04-14,Rent,1266.17,Paid,2024-04-14
488,4,24.0,2024-05-14,Rent,1266.17,Paid,2024-05-14
489,4,24.0,2024-06-13,Rent,1266.17,Paid,2024-06-13
490,4,24.0,2024-07-13,Rent,1266.17,Paid,2024-07-13
491,4,24.0,2024-08-12,Rent,1266.17,Paid,2024-08-12
492,4,24.0,2024-09-11,Rent,1266.17,Paid,2024-09-11
493,4,24.0,2024-10-11,Rent,1266.17,Paid,2024-10-11
494,4,24.0,2024-11-10,Rent,1266.17,Paid,2024-11-10
495,4,24.0,2024-12-10,Rent,1266.17,Paid,2024-12-10
496,11,25.0,2022-02-21,Rent,858.84,Paid,2022-02-21
497,11,25.0,2022-03-23,Rent,858.84,Paid,2022-03-23
498,11,25.0,2022-04-22,Rent,858.84,Paid,2022-04-22
499,11,25.0,2022-05-22,Rent,858.84,Paid,2022-05-22
500,11,25.0,2022-06-21,Rent,858.84,Paid,2022-06-21
501,11,25.0,2022-07-21,Rent,858.84,Paid,2022-07-21
502,11,25.0,2022-08-20,Rent,858.84,Paid,2022-08-20
503,11,25.0,2022-09-19,Rent,858.84,Paid,2022-09-19
504,11,25.0,2022-10-19,Rent,858.84,Paid,2022-10-19
505,11,25.0,2022-11-18,Rent,858.84,Paid,2022-11-18
506,11,25.0,2022-12-18,Rent,858.84,Paid,2022-12-18
507,11,25.0,2023-01-17,Rent,858.84,Paid,2023-01-17
508,11,25.0,2023-02-16,Rent,858.84,Paid,2023-02-16
509,11,25.0,2023-03-18,Rent,858.84,Paid,2023-03-18
510,11,25.0,2023-04-17,Rent,858.84,Paid,2023-04-17
511,11,25.0,2023-05-17,Rent,858.84,Paid,2023-05-17
512,11,25.0,2023-06-16,Rent,858.84,Paid,2023-06-16
513,11,25.0,2023-07-16,Rent,858.84,Paid,2023-07-16
514,11,25.0,2023-08-15,Rent,858.84,Pending,2023-08-15
515,11,25.0,2023-09-14,Rent,858.84,Paid,2023-09-14
516,11,25.0,2023-10-14,Rent,858.84,Pending,2023-10-14
517,11,25.0,2023-11-13,Rent,858.84,Paid,2023-11-13
518,11,25.0,2023-12-13,Rent,858.84,Paid,2023-12-13
519,11,25.0,2024-01-12,Rent,858.84,Paid,2024-01-12
520,15,26.0,2022-05-09,Rent,1385.56,Paid,2022-05-09
521,15,26.0,2022-06-08,Rent,1385.56,Paid,2022-06-08
522,15,26.0,2022-07-08,Rent,1385.56,Paid,2022-07-08
523,15,26.0,2022-08-07,Rent,1385.56,Paid,2022-08-07
524,15,26.0,2022-09-06,Rent,1385.56,Paid,2022-09-06
525,15,26.0,2022-10-06,Rent,1385.56,Paid,2022-10-06
526,15,26.0,2022-11-05,Rent,1385.56,Paid,2022-11-05
527,15,26.0,2022-12-05,Rent,1385.56,Paid,2022-12-05
528,15,26.0,2023-01-04,Rent,1385.56,Paid,2023-01-04
529,15,26.0,2023-02-03,Rent,1385.56,Paid,2023-02-03
530,15,26.0,2023-03-05,Rent,1385.56,Paid,2023-03-05
531,15,26.0,2023-04-04,Rent,1385.56,Paid,2023-04-04
532,15,26.0,2023-05-04,Rent,1385.56,Paid,2023-05-04
533,15,26.0,2023-06-03,Rent,1385.56,Paid,2023-06-03
534,15,26.0,2023-07-03,Rent,1385.56,Paid,2023-07-03
535,15,26.0,2023-08-02,Rent,1385.56,Paid,2023-08-02
536,15,26.0,2023-09-01,Rent,1385.56,Paid,2023-09-01
537,15,26.0,2023-10-01,Rent,1385.56,Paid,2023-10-01
538,15,26.0,2023-10-31,Rent,1385.56,Paid,2023-10-31
539,15,26.0,2023-11-30,Rent,1385.56,Paid,2023-11-30
540,15,26.0,2023-12-30,Rent,1385.56,Paid,2023-12-30
541,15,26.0,2024-01-29,Rent,1385.56,Paid,2024-01-29
542,15,26.0,2024-02-28,Rent,1385.56,Paid,2024-02-28
543,15,26.0,2024-03-29,Rent,1385.56,Paid,2024-03-29
544,15,26.0,2024-04-28,Rent,1385.56,Paid,2024-04-28
545,15,26.0,2024-05-28,Rent,1385.56,Paid,2024-05-28
546,15,26.0,2024-06-27,Rent,1385.56,Paid,2024-06-27
547,15,26.0,2024-07-27,Rent,1385.56,Paid,2024-07-27
548,15,26.0,2024-08-26,Rent,1385.56,Paid,2024-08-26
549,15,26.0,2024-09-25,Rent,1385.56,Paid,2024-09-25
550,15,26.0,2024-10-25,Rent,1385.56,Paid,2024-10-25
551,15,26.0,2024-11-24,Rent,1385.56,Paid,2024-11-24
552,2,27.0,2022-03-12,Rent,798.65,Paid,2022-03-12
553,2,27.0,2022-04-11,Rent,798.65,Paid,2022-04-11
554,2,27.0,2022-05-11,Rent,798.65,Paid,2022-05-11
555,2,27.0,2022-06-10,Rent,798.65,Paid,2022-06-10
556,2,27.0,2022-07-10,Rent,798.65,Paid,2022-07-10
557,2,27.0,2022-08-09,Rent,798.65,Paid,2022-08-09
558,2,27.0,2022-09-08,Rent,798.65,Paid,2022-09-08
559,2,27.0,2022-10-08,Rent,798.65,Paid,2022-10-08
560,2,27.0,2022-11-07,Rent,798.65,Pending,2022-11-07
561,2,27.0,2022-12-07,Rent,798.65,Paid,2022-12-07
562,2,27.0,2023-01-06,Rent,798.65,Paid,2023-01-06
563,2,27.0,2023-02-05,Rent,798.65,Paid,2023-02-05
564,2,27.0,2023-03-07,Rent,798.65,Paid,2023-03-07
565,2,27.0,2023-04-06,Rent,798.65,Paid,2023-04-06
566,2,27.0,2023-05-06,Rent,798.65,Paid,2023-05-06
567,2,27.0,2023-06-05,Rent,798.65,Paid,2023-06-05
568,2,27.0,2023-07-05,Rent,798.65,Paid,2023-07-05
569,2,27.0,2023-08-04,Rent,798.65,Paid,2023-08-04
570,2,27.0,2023-09-03,Rent,798.65,Paid,2023-09-03
571,2,27.0,2023-10-03,Rent,798.65,Paid,2023-10-03
572,2,27.0,2023-11-02,Rent,798.65,Pending,2023-11-02
573,2,27.0,2023-12-02,Rent,798.65,Paid,2023-12-02
574,2,27.0,2024-01-01,Rent,798.65,Paid,2024-01-01
575,2,27.0,2024-01-31,Rent,798.65,Paid,2024-01-31
576,2,27.0,2024-03-01,Rent,798.65,Paid,2024-03-01
577,2,27.0,2024-03-31,Rent,798.65,Paid,2024-03-31
578,2,27.0,2024-04-30,Rent,798.65,Paid,2024-04-30
579,2,27.0,2024-05-30,Rent,798.65,Paid,2024-05-30
580,2,27.0,2024-06-29,Rent,798.65,Paid,2024-06-29
581,2,27.0,2024-07-29,Rent,798.65,Paid,2024-07-29
582,2,27.0,2024-08-28,Rent,798.65,Paid,2024-08-28
583,2,27.0,2024-09-27,Rent,798.65,Paid,2024-09-27
584,20,28.0,2023-08-24,Rent,1473.95,Paid,2023-08-24
585,20,28.0,2023-09-23,Rent,1473.95,Paid,2023-09-23
586,20,28.0,2023-10-23,Rent,1473.95,Paid,2023-10-23
587,20,28.0,2023-11-22,Rent,1473.95,Paid,2023-11-22
588,20,28.0,2023-12-22,Rent,1473.95,Paid,2023-12-22
589,20,28.0,2024-01-21,Rent,1473.95,Paid,2024-01-21
590,20,28.0,2024-02-20,Rent,1473.95,Paid,2024-02-20
591,20,28.0,2024-03-21,Rent,1473.95,Paid,2024-03-21
592,20,28.0,2024-04-20,Rent,1473.95,Paid,2024-04-20
593,20,28.0,2024-05-20,Rent,1473.95,Paid,2024-05-20
594,20,28.0,2024-06-19,Rent,1473.95,Paid,2024-06-19
595,20,28.0,2024-07-19,Rent,1473.95,Paid,2024-07-19
596,20,28.0,2024-08-18,Rent,1473.95,Paid,2024-08-18
597,20,28.0,2024-09-17,Rent,1473.95,Pending,2024-09-17
598,20,28.0,2024-10-17,Rent,1473.95,Paid,2024-10-17
599,20,28.0,2024-11-16,Rent,1473.95,Paid,2024-11-16
600,20,28.0,2024-12-16,Rent,1473.95,Paid,2024-12-16
601,4,29.0,2022-12-03,Rent,1503.71,Paid,2022-12-03
602,4,29.0,2023-01-02,Rent,1503.71,Paid,2023-01-02
603,4,29.0,2023-02-01,Rent,1503.71,Paid,2023-02-01
604,4,29.0,2023-03-03,Rent,1503.71,Paid,2023-03-03
605,4,29.0,2023-04-02,Rent,1503.71,Paid,2023-04-02
606,4,29.0,2023-05-02,Rent,1503.71,Paid,2023-05-02
607,4,29.0,2023-06-01,Rent,1503.71,Paid,2023-06-01
608,4,29.0,2023-07-01,Rent,1503.71,Paid,2023-07-01
609,4,29.0,2023-07-31,Rent,1503.71,Paid,2023-07-31
610,4,29.0,2023-08-30,Rent,1503.71,Paid,2023-08-30
611,4,29.0,2023-09-29,Rent,1503.71,Paid,2023-09-29
612,4,29.0,2023-10-29,Rent,1503.71,Paid,2023-10-29
613,4,29.0,2023-11-28,Rent,1503.71,Paid,2023-11-28
614,4,29.0,2023-12-28,Rent,1503.71,Paid,2023-12-28
615,4,29.0,2024-01-27,Rent,1503.71,Paid,2024-01-27
616,4,29.0,2024-02-26,Rent,1503.71,Paid,2024-02-26
617,4,29.0,2024-03-27,Rent,1503.71,Paid,2024-03-27
618,4,29.0,2024-04-26,Rent,1503.71,Paid,2024-04-26
619,7,30.0,2022-01-03,Rent,1162.81,Paid,2022-01-03
620,7,30.0,2022-02-02,Rent,1162.81,Paid,2022-02-02
621,7,30.0,2022-03-04,Rent,1162.81,Paid,2022-03-04
622,7,30.0,2022-04-03,Rent,1162.81,Paid,2022-04-03
623,7,30.0,2022-05-03,Rent,1162.81,Paid,2022-05-03
624,7,30.0,2022-06-02,Rent,1162.81,Paid,2022-06-02
625,7,30.0,2022-07-02,Rent,1162.81,Paid,2022-07-02
626,7,30.0,2022-08-01,Rent,1162.81,Paid,2022-08-01
627,7,30.0,2022-08-31,Rent,1162.81,Pending,2022-08-31
628,7,30.0,2022-09-30,Rent,1162.81,Paid,2022-09-30
629,7,30.0,2022-10-30,Rent,1162.81,Paid,2022-10-30
630,7,30.0,2022-11-29,Rent,1162.81,Paid,2022-11-29
631,7,30.0,2022-12-29,Rent,1162.81,Paid,2022-12-29
632,7,30.0,2023-01-28,Rent,1162.81,Paid,2023-01-28
633,7,30.0,2023-02-27,Rent,1162.81,Paid,2023-02-27
634,7,30.0,2023-03-29,Rent,1162.81,Paid,2023-03-29
635,7,30.0,2023-04-28,Rent,1162.81,Paid,2023-04-28
636,7,30.0,2023-05-28,Rent,1162.81,Paid,2023-05-28
637,7,30.0,2023-06-27,Rent,1162.81,Paid,2023-06-27
638,7,30.0,2023-07-27,Rent,1162.81,Paid,2023-07-27
639,7,30.0,2023-08-26,Rent,1162.81,Paid,2023-08-26
640,7,30.0,2023-09-25,Rent,1162.81,Paid,2023-09-25
641,6,31.0,2022-05-14,Rent,589.72,Paid,2022-05-14
642,6,31.0,2022-06-13,Rent,589.72,Paid,2022-06-13
643,6,31.0,2022-07-13,Rent,589.72,Paid,2022-07-13
644,6,31.0,2022-08-12,Rent,589.72,Paid,2022-08-12
645,6,31.0,2022-09-11,Rent,589.72,Paid,2022-09-11
646,6,31.0,2022-10-11,Rent,589.72,Paid,2022-10-11
647,6,31.0,2022-11-10,Rent,589.72,Paid,2022-11-10
648,6,31.0,2022-12-10,Rent,589.72,Paid,2022-12-10
649,6,31.0,2023-01-09,Rent,589.72,Paid,2023-01-09
650,6,31.0,2023-02-08,Rent,589.72,Paid,2023-02-08
651,6,31.0,2023-03-10,Rent,589.72,Paid,2023-03-10
652,6,31.0,2023-04-09,Rent,589.72,Paid,2023-04-09
653,6,31.0,2023-05-09,Rent,589.72,Paid,2023-05-09
654,6,31.0,2023-06-08,Rent,589.72,Paid,2023-06-08
655,6,31.0,2023-07-08,Rent,589.72,Paid,2023-07-08
656,6,31.0,2023-08-07,Rent,589.72,Paid,2023-08-07
657,6,31.0,2023-09-06,Rent,589.72,Paid,2023-09-06
658,6,31.0,2023-10-06,Rent,589.72,Paid,2023-10-06
659,6,31.0,2023-11-05,Rent,589.72,Paid,2023-11-05
660,6,31.0,2023-12-05,Rent,589.72,Paid,2023-12-05
661,6,31.0,2024-01-04,Rent,589.72,Pending,2024-01-04
662,6,31.0,2024-02-03,Rent,589.72,Paid,2024-02-03
663,6,31.0,2024-03-04,Rent,589.72,Paid,2024-03-04
664,6,31.0,2024-04-03,Rent,589.72,Pending,2024-04-03
665,6,31.0,2024-05-03,Rent,589.72,Paid,2024-05-03
666,6,31.0,2024-06-02,Rent,589.72,Paid,2024-06-02
667,6,31.0,2024-07-02,Rent,589.72,Paid,2024-07-02
668,6,31.0,2024-08-01,Rent,589.72,Paid,2024-08-01
669,6,31.0,2024-08-31,Rent,589.72,Paid,2024-08-31
670,6,31.0,2024-09-30,Rent,589.72,Paid,2024-09-30
671,6,31.0,2024-10-30,Rent,589.72,Paid,2024-10-30
672,17,32.0,2022-06-28,Rent,564.24,Paid,2022-06-28
673,17,32.0,2022-07-28,Rent,564.24,Paid,2022-07-28
674,17,32.0,2022-08-27,Rent,564.24,Paid,2022-08-27
675,17,32.0,2022-09-26,Rent,564.24,Paid,2022-09-26
676,17,32.0,2022-10-26,Rent,564.24,Paid,2022-10-26
677,17,32.0,2022-11-25,Rent,564.24,Paid,2022-11-25
678,17,32.0,2022-12-25,Rent,564.24,Paid,2022-12-25
679,17,32.0,2023-01-24,Rent,564.24,Paid,2023-01-24
680,17,32.0,2023-02-23,Rent,564.24,Paid,2023-02-23
681,17,32.0,2023-03-25,Rent,564.24,Paid,2023-03-25
682,17,32.0,2023-04-24,Rent,564.24,Paid,2023-04-24
683,17,32.0,2023-05-24,Rent,564.24,Paid,2023-05-24
684,17,32.0,2023-06-23,Rent,564.24,Paid,2023-06-23
685,17,32.0,2023-07-23,Rent,564.24,Paid,2023-07-23
686,17,32.0,2023-08-22,Rent,564.24,Paid,2023-08-22
687,17,32.0,2023-09-21,Rent,564.24,Paid,2023-09-21
688,11,33.0,2022-01-27,Rent,1284.64,Paid,2022-01-27
689,11,33.0,2022-02-26,Rent,1284.64,Paid,2022-02-26
690,11,33.0,2022-03-28,Rent,1284.64,Paid,2022-03-28
691,11,33.0,2022-04-27,Rent,1284.64,Paid,2022-04-27
692,11,33.0,2022-05-27,Rent,1284.64,Paid,2022-05-27
693,11,33.0,2022-06-26,Rent,1284.64,Pending,2022-06-26
694,11,33.0,2022-07-26,Rent,1284.64,Pending,2022-07-26
695,11,33.0,2022-08-25,Rent,1284.64,Paid,2022-08-25
696,11,33.0,2022-09-24,Rent,1284.64,Paid,2022-09-24
697,11,33.0,2022-10-24,Rent,1284.64,Paid,2022-10-24
698,11,33.0,2022-11-23,Rent,1284.64,Paid,2022-11-23
699,11,33.0,2022-12-23,Rent,1284.64,Paid,2022-12-23
700,11,33.0,2023-01-22,Rent,1284.64,Paid,2023-01-22
701,11,33.0,2023-02-21,Rent,1284.64,Paid,2023-02-21
702,11,33.0,2023-03-23,Rent,1284.64,Paid,2023-03-23
703,11,33.0,2023-04-22,Rent,1284.64,Paid,2023-04-22
704,11,33.0,2023-05-22,Rent,1284.64,Paid,2023-05-22
705,13,34.0,2023-01-02,Rent,729.13,Paid,2023-01-02
706,13,34.0,2023-02-01,Rent,729.13,Pending,2023-02-01
707,13,34.0,2023-03-03,Rent,729.13,Paid,2023-03-03
708,13,34.0,2023-04-02,Rent,729.13,Paid,2023-04-02
709,13,34.0,2023-05-02,Rent,729.13,Pending,2023-05-02
710,13,34.0,2023-06-01,Rent,729.13,Paid,2023-06-01
711,13,34.0,2023-07-01,Rent,729.13,Paid,2023-07-01
712,13,34.0,2023-07-31,Rent,729.13,Paid,2023-07-31
713,13,34.0,2023-08-30,Rent,729.13,Paid,2023-08-30
714,13,34.0,2023-09-29,Rent,729.13,Paid,2023-09-29
715,13,34.0,2023-10-29,Rent,729.13,Paid,2023-10-29
716,13,34.0,2023-11-28,Rent,729.13,Paid,2023-11-28
717,13,34.0,2023-12-28,Rent,729.13,Paid,2023-12-28
718,13,34.0,2024-01-27,Rent,729.13,Paid,2024-01-27
719,13,34.0,2024-02-26,Rent,729.13,Paid,2024-02-26
720,13,34.0,2024-03-27,Rent,729.13,Paid,2024-03-27
721,13,34.0,2024-04-26,Rent,729.13,Paid,2024-04-26
722,13,34.0,2024-05-26,Rent,729.13,Paid,2024-05-26
723,13,34.0,2024-06-25,Rent,729.13,Paid,2024-06-25
724,13,34.0,2024-07-25,Rent,729.13,Paid,2024-07-25
725,13,34.0,2024-08-24,Rent,729.13,Paid,2024-08-24
726,7,35.0,2022-11-28,Rent,985.0,Paid,2022-11-28
727,7,35.0,2022-12-28,Rent,985.0,Paid,2022-12-28
728,7,35.0,2023-01-27,Rent,985.0,Paid,2023-01-27
729,7,35.0,2023-02-26,Rent,985.0,Paid,2023-02-26
730,7,35.0,2023-03-28,Rent,985.0,Paid,2023-03-28
731,7,35.0,2023-04-27,Rent,985.0,Paid,2023-04-27
732,7,35.0,2023-05-27,Rent,985.0,Paid,2023-05-27
733,7,35.0,2023-06-26,Rent,985.0,Paid,2023-06-26
734,7,35.0,2023-07-26,Rent,985.0,Paid,2023-07-26
735,7,35.0,2023-08-25,Rent,985.0,Pending,2023-08-25
736,7,35.0,2023-09-24,Rent,985.0,Paid,2023-09-24
737,7,35.0,2023-10-24,Rent,985.0,Paid,2023-10-24
738,7,35.0,2023-11-23,Rent,985.0,Paid,2023-11-23
739,10,36.0,2022-09-29,Rent,1606.75,Paid,2022-09-29
740,10,36.0,2022-10-29,Rent,1606.75,Paid,2022-10-29
741,10,36.0,2022-11-28,Rent,1606.75,Paid,2022-11-28
742,10,36.0,2022-12-28,Rent,1606.75,Paid,2022-12-28
743,10,36.0,2023-01-27,Rent,1606.75,Paid,2023-01-27
744,10,36.0,2023-02-26,Rent,1606.75,Paid,2023-02-26
745,10,36.0,2023-03-28,Rent,1606.75,Paid,2023-03-28
746,10,36.0,2023-04-27,Rent,1606.75,Paid,2023-04-27
747,10,36.0,2023-05-27,Rent,1606.75,Paid,2023-05-27
748,10,36.0,2023-06-26,Rent,1606.75,Paid,2023-06-26
749,10,36.0,2023-07-26,Rent,1606.75,Paid,2023-07-26
750,10,36.0,2023-08-25,Rent,1606.75,Paid,2023-08-25
751,10,36.0,2023-09-24,Rent,1606.75,Paid,2023-09-24
752,10,36.0,2023-10-24,Rent,1606.75,Paid,2023-10-24
753,15,37.0,2023-03-08,Rent,966.45,Paid,2023-03-08
754,15,37.0,2023-04-07,Rent,966.45,Paid,2023-04-07
755,15,37.0,2023-05-07,Rent,966.45,Paid,2023-05-07
756,15,37.0,2023-06-06,Rent,966.45,Paid,2023-06-06
757,15,37.0,2023-07-06,Rent,966.45,Paid,2023-07-06
758,15,37.0,2023-08-05,Rent,966.45,Paid,2023-08-05
759,15,37.0,2023-09-04,Rent,966.45,Paid,2023-09-04
760,15,37.0,2023-10-04,Rent,966.45,Paid,2023-10-04
761,15,37.0,2023-11-03,Rent,966.45,Pending,2023-11-03
762,15,37.0,2023-12-03,Rent,966.45,Paid,2023-12-03
763,15,37.0,2024-01-02,Rent,966.45,Paid,2024-01-02
764,15,37.0,2024-02-01,Rent,966.45,Paid,2024-02-01
765,15,37.0,2024-03-02,Rent,966.45,Paid,2024-03-02
766,15,37.0,2024-04-01,Rent,966.45,Paid,2024-04-01
767,15,37.0,2024-05-01,Rent,966.45,Paid,2024-05-01
768,15,37.0,2024-05-31,Rent,966.45,Paid,2024-05-31
769,15,37.0,2024-06-30,Rent,966.45,Paid,2024-06-30
770,15,37.0,2024-07-30,Rent,966.45,Paid,2024-07-30
771,15,37.0,2024-08-29,Rent,966.45,Paid,2024-08-29
772,15,37.0,2024-09-28,Rent,966.45,Paid,2024-09-28
773,15,37.0,2024-10-28,Rent,966.45,Paid,2024-10-28
774,15,37.0,2024-11-27,Rent,966.45,Paid,2024-11-27
775,15,37.0,2024-12-27,Rent,966.45,Paid,2024-12-27
776,3,38.0,2022-03-07,Rent,1026.24,Paid,2022-03-07
777,3,38.0,2022-04-06,Rent,1026.24,Paid,2022-04-06
778,3,38.0,2022-05-06,Rent,1026.24,Paid,2022-05-06
779,3,38.0,2022-06-05,Rent,1026.24,Paid,2022-06-05
780,3,38.0,2022-07-05,Rent,1026.24,Paid,2022-07-05
781,3,38.0,2022-08-04,Rent,1026.24,Paid,2022-08-04
782,3,38.0,2022-09-03,Rent,1026.24,Paid,2022-09-03
783,3,38.0,2022-10-03,Rent,1026.24,Paid,2022-10-03
784,3,38.0,2022-11-02,Rent,1026.24,Paid,2022-11-02
785,3,38.0,2022-12-02,Rent,1026.24,Paid,2022-12-02
786,3,38.0,2023-01-01,Rent,1026.24,Paid,2023-01-01
787,3,38.0,2023-01-31,Rent,1026.24,Paid,2023-01-31
788,3,38.0,2023-03-02,Rent,1026.24,Paid,2023-03-02
789,3,38.0,2023-04-01,Rent,1026.24,Paid,2023-04-01
790,3,38.0,2023-05-01,Rent,1026.24,Paid,2023-05-01
791,3,38.0,2023-05-31,Rent,1026.24,Paid,2023-05-31
792,3,38.0,2023-06-30,Rent,1026.24,Paid,2023-06-30
793,3,38.0,2023-07-30,Rent,1026.24,Paid,2023-07-30
794,3,38.0,2023-08-29,Rent,1026.24,Paid,2023-08-29
795,3,38.0,2023-09-28,Rent,1026.24,Paid,2023-09-28
796,3,38.0,2023-10-28,Rent,1026.24,Paid,2023-10-28
797,3,38.0,2023-11-27,Rent,1026.24,Paid,2023-11-27
798,3,38.0,2023-12-27,Rent,1026.24,Paid,2023-12-27
799,3,38.0,2024-01-26,Rent,1026.24,Paid,2024-01-26
800,3,38.0,2024-02-25,Rent,1026.24,Paid,2024-02-25
801,3,38.0,2024-03-26,Rent,1026.24,Paid,2024-03-26
802,3,38.0,2024-04-25,Rent,1026.24,Paid,2024-04-25
803,3,38.0,2024-05-25,Rent,1026.24,Paid,2024-05-25
804,3,38.0,2024-06-24,Rent,1026.24,Paid,2024-06-24
805,11,39.0,2023-01-06,Rent,744.23,Paid,2023-01-06
806,11,39.0,2023-02-05,Rent,744.23,Paid,2023-02-05
807,11,39.0,2023-03-07,Rent,744.23,Paid,2023-03-07
808,11,39.0,2023-04-06,Rent,744.23,Paid,2023-04-06
809,11,39.0,2023-05-06,Rent,744.23,Paid,2023-05-06
810,11,39.0,2023-06-05,Rent,744.23,Paid,2023-06-05
